index,match_no,ballnumber,inningno,over,outcome,batter,bowler,comment,score
17140,71,96,2,14.5,1,Rashid Khan,Maheesh Theekshana,"Maheesh Theekshana to Rashid Khan, 1 run,",1
17141,71,97,2,14.6,1,Vijay Shankar,Maheesh Theekshana,"Maheesh Theekshana to Vijay Shankar, 1 run,",1
17142,71,98,2,15.1,1,Vijay Shankar,Matheesha Pathirana,"Matheesha Pathirana to Vijay Shankar, 1 run,",1
17143,71,99,2,15.2,2,Rashid Khan,Matheesha Pathirana,"Matheesha Pathirana to Rashid Khan, 2 runs,",2
17144,71,100,2,15.3,0,Rashid Khan,Matheesha Pathirana,"Matheesha Pathirana to Rashid Khan, no run,",0
17145,71,101,2,15.4,6,Rashid Khan,Matheesha Pathirana,"Matheesha Pathirana to Rashid Khan, Six,",6
17146,71,102,2,15.5,0,Rashid Khan,Matheesha Pathirana,"Matheesha Pathirana to Rashid Khan, no run,",0
17147,71,103,2,15.6,4,Rashid Khan,Matheesha Pathirana,"Matheesha Pathirana to Rashid Khan, Four,",4
17148,71,104,2,16.1,1wd,Vijay Shankar,Tushar Deshpande,"Tushar Deshpande to Vijay Shankar, 1 wide,",1
17149,71,105,2,16.1,6,Vijay Shankar,Tushar Deshpande,"Tushar Deshpande to Vijay Shankar, Six,",6
17150,71,106,2,16.2,1,Vijay Shankar,Tushar Deshpande,"Tushar Deshpande to Vijay Shankar, 1 run,",1
17151,71,107,2,16.3,1wd,Rashid Khan,Tushar Deshpande,"Tushar Deshpande to Rashid Khan, 1 wide,",1
17152,71,108,2,16.3,0,Rashid Khan,Tushar Deshpande,"Tushar Deshpande to Rashid Khan, no run,",0
17153,71,109,2,16.4,6,Rashid Khan,Tushar Deshpande,"Tushar Deshpande to Rashid Khan, Six,",6
17154,71,110,2,16.5,4,Rashid Khan,Tushar Deshpande,"Tushar Deshpande to Rashid Khan, Four,",4
17155,71,111,2,16.6,0,Rashid Khan,Tushar Deshpande,"Tushar Deshpande to Rashid Khan, no run,",0
17156,71,112,2,17.1,1,Vijay Shankar,Matheesha Pathirana,"Matheesha Pathirana to Vijay Shankar, 1 run,",1
17157,71,113,2,17.2,1,Rashid Khan,Matheesha Pathirana,"Matheesha Pathirana to Rashid Khan, 1 run,",1
17158,71,114,2,17.3,w,Vijay Shankar,Matheesha Pathirana,"Matheesha Pathirana to Vijay Shankar, no run,                           Wicket - c RD Gaikwad b Matheesha Pathirana batsmen out 14(10)",0
17159,71,115,2,17.4,w,Darshan Nalkande,Matheesha Pathirana,"Matheesha Pathirana to Darshan Nalkande, no run,                           Wicket - runout ( (sub SP Senapati )) batsmen out 0(1)",0
17160,71,116,2,17.5,1wd,Rashid Khan,Matheesha Pathirana,"Matheesha Pathirana to Rashid Khan, 1 wide,",1
17161,71,117,2,17.5,1lb,Rashid Khan,Matheesha Pathirana,"Matheesha Pathirana to Rashid Khan, 1 leg bye,",1
17162,71,118,2,17.6,0,Noor Ahmad,Matheesha Pathirana,"Matheesha Pathirana to Noor Ahmad, no run,",0
17163,71,119,2,18.1,4,Rashid Khan,Tushar Deshpande,"Tushar Deshpande to Rashid Khan, Four,",4
17164,71,120,2,18.2,0,Rashid Khan,Tushar Deshpande,"Tushar Deshpande to Rashid Khan, no run,",0
17165,71,121,2,18.3,w,Rashid Khan,Tushar Deshpande,"Tushar Deshpande to Rashid Khan, no run,                           Wicket - c Devon Conway b TU Deshpande batsmen out 30(16)",0
17166,71,122,2,18.4,0,Mohammed Shami,Tushar Deshpande,"Tushar Deshpande to Mohammed Shami, no run,",0
17167,71,123,2,18.5,4,Mohammed Shami,Tushar Deshpande,"Tushar Deshpande to Mohammed Shami, Four,",4
17168,71,124,2,18.6,0,Mohammed Shami,Tushar Deshpande,"Tushar Deshpande to Mohammed Shami, no run,",0
17169,71,125,2,19.1,1,Noor Ahmad,Matheesha Pathirana,"Matheesha Pathirana to Noor Ahmad, 1 run,",1
17170,71,126,2,19.2,2wd,Mohammed Shami,Matheesha Pathirana,"Matheesha Pathirana to Mohammed Shami, 2 wide,",2
17171,71,127,2,19.2,1,Noor Ahmad,Matheesha Pathirana,"Matheesha Pathirana to Noor Ahmad, 1 run,",1
17172,71,128,2,19.3,1,Mohammed Shami,Matheesha Pathirana,"Matheesha Pathirana to Mohammed Shami, 1 run,",1
17173,71,129,2,19.4,4,Noor Ahmad,Matheesha Pathirana,"Matheesha Pathirana to Noor Ahmad, Four,",4
17174,71,130,2,19.5,1,Noor Ahmad,Matheesha Pathirana,"Matheesha Pathirana to Noor Ahmad, 1 run,",1
17175,71,131,2,19.6,1wd,Mohammed Shami,Matheesha Pathirana,"Matheesha Pathirana to Mohammed Shami, 1 wide,",1
17176,71,132,2,19.6,w,Mohammed Shami,Matheesha Pathirana,"Matheesha Pathirana to Mohammed Shami, no run,                           Wicket - c DL Chahar b Matheesha Pathirana batsmen out 5(5)",0
17177,72,1,1,0.1,4,Ishan Kishan,Krunal Pandya,"Krunal Pandya to Ishan Kishan, Four,",4
17178,72,2,1,0.2,1,Ishan Kishan,Krunal Pandya,"Krunal Pandya to Ishan Kishan, 1 run,",1
17179,72,3,1,0.3,0,Rohit Sharma,Krunal Pandya,"Krunal Pandya to Rohit Sharma, no run,",0
17180,72,4,1,0.4,0,Rohit Sharma,Krunal Pandya,"Krunal Pandya to Rohit Sharma, no run,",0
17181,72,5,1,0.5,0,Rohit Sharma,Krunal Pandya,"Krunal Pandya to Rohit Sharma, no run,",0
17182,72,6,1,0.6,0,Rohit Sharma,Krunal Pandya,"Krunal Pandya to Rohit Sharma, no run,",0
17183,72,7,1,1.1,0,Ishan Kishan,Krishnappa Gowtham,"Krishnappa Gowtham to Ishan Kishan, no run,",0
17184,72,8,1,1.2,0,Ishan Kishan,Krishnappa Gowtham,"Krishnappa Gowtham to Ishan Kishan, no run,",0
17185,72,9,1,1.3,0,Ishan Kishan,Krishnappa Gowtham,"Krishnappa Gowtham to Ishan Kishan, no run,",0
17186,72,10,1,1.4,0,Ishan Kishan,Krishnappa Gowtham,"Krishnappa Gowtham to Ishan Kishan, no run,",0
17187,72,11,1,1.5,4,Ishan Kishan,Krishnappa Gowtham,"Krishnappa Gowtham to Ishan Kishan, Four,",4
17188,72,12,1,1.6,4,Ishan Kishan,Krishnappa Gowtham,"Krishnappa Gowtham to Ishan Kishan, Four,",4
17189,72,13,1,2.1,6,Rohit Sharma,Krunal Pandya,"Krunal Pandya to Rohit Sharma, Six,",6
17190,72,14,1,2.2,0,Rohit Sharma,Krunal Pandya,"Krunal Pandya to Rohit Sharma, no run,",0
17191,72,15,1,2.3,4,Rohit Sharma,Krunal Pandya,"Krunal Pandya to Rohit Sharma, Four,",4
17192,72,16,1,2.4,4b,Rohit Sharma,Krunal Pandya,"Krunal Pandya to Rohit Sharma, 4 bye,",4
17193,72,17,1,2.5,1,Rohit Sharma,Krunal Pandya,"Krunal Pandya to Rohit Sharma, 1 run,",1
17194,72,18,1,2.6,1,Ishan Kishan,Krunal Pandya,"Krunal Pandya to Ishan Kishan, 1 run,",1
17195,72,19,1,3.1,1,Ishan Kishan,Naveen-ul-Haq,"Naveen-ul-Haq to Ishan Kishan, 1 run,",1
17196,72,20,1,3.2,w,Rohit Sharma,Naveen-ul-Haq,"Naveen-ul-Haq to Rohit Sharma, no run,                           Wicket - c A Badoni b Naveen-ul-Haq batsmen out 11(10)",0
17197,72,21,1,3.3,4,Cameron Green,Naveen-ul-Haq,"Naveen-ul-Haq to Cameron Green, Four,",4
17198,72,22,1,3.4,0,Cameron Green,Naveen-ul-Haq,"Naveen-ul-Haq to Cameron Green, no run,",0
17199,72,23,1,3.5,4,Cameron Green,Naveen-ul-Haq,"Naveen-ul-Haq to Cameron Green, Four,",4
17200,72,24,1,3.6,0,Cameron Green,Naveen-ul-Haq,"Naveen-ul-Haq to Cameron Green, no run,",0
17201,72,25,1,4.1,0,Ishan Kishan,Yash Thakur,"Yash Thakur to Ishan Kishan, no run,",0
17202,72,26,1,4.2,w,Ishan Kishan,Yash Thakur,"Yash Thakur to Ishan Kishan, no run,                           Wicket - c Nicholas Pooran b YS Thakur batsmen out 15(12)",0
17203,72,27,1,4.3,2,Suryakumar Yadav,Yash Thakur,"Yash Thakur to Suryakumar Yadav, 2 runs,",2
17204,72,28,1,4.4,0,Suryakumar Yadav,Yash Thakur,"Yash Thakur to Suryakumar Yadav, no run,",0
17205,72,29,1,4.5,0,Suryakumar Yadav,Yash Thakur,"Yash Thakur to Suryakumar Yadav, no run,",0
17206,72,30,1,4.6,6,Suryakumar Yadav,Yash Thakur,"Yash Thakur to Suryakumar Yadav, Six,",6
17207,72,31,1,5.1,4,Cameron Green,Krunal Pandya,"Krunal Pandya to Cameron Green, Four,",4
17208,72,32,1,5.2,2,Cameron Green,Krunal Pandya,"Krunal Pandya to Cameron Green, 2 runs,",2
17209,72,33,1,5.3,4,Cameron Green,Krunal Pandya,"Krunal Pandya to Cameron Green, Four,",4
17210,72,34,1,5.4,4,Cameron Green,Krunal Pandya,"Krunal Pandya to Cameron Green, Four,",4
17211,72,35,1,5.5,1,Cameron Green,Krunal Pandya,"Krunal Pandya to Cameron Green, 1 run,",1
17212,72,36,1,5.6,1,Suryakumar Yadav,Krunal Pandya,"Krunal Pandya to Suryakumar Yadav, 1 run,",1
17213,72,37,1,6.1,1,Suryakumar Yadav,Mohsin Khan,"Mohsin Khan to Suryakumar Yadav, 1 run,",1
17214,72,38,1,6.2,4,Cameron Green,Mohsin Khan,"Mohsin Khan to Cameron Green, Four,",4
17215,72,39,1,6.3,2,Cameron Green,Mohsin Khan,"Mohsin Khan to Cameron Green, 2 runs,",2
17216,72,40,1,6.4,0,Cameron Green,Mohsin Khan,"Mohsin Khan to Cameron Green, no run,",0
17217,72,41,1,6.5,0,Cameron Green,Mohsin Khan,"Mohsin Khan to Cameron Green, no run,",0
17218,72,42,1,6.6,1,Cameron Green,Mohsin Khan,"Mohsin Khan to Cameron Green, 1 run,",1
17219,72,43,1,7.1,1,Cameron Green,Ravi Bishnoi,"Ravi Bishnoi to Cameron Green, 1 run,",1
17220,72,44,1,7.2,2,Suryakumar Yadav,Ravi Bishnoi,"Ravi Bishnoi to Suryakumar Yadav, 2 runs,",2
17221,72,45,1,7.3,0,Suryakumar Yadav,Ravi Bishnoi,"Ravi Bishnoi to Suryakumar Yadav, no run,",0
17222,72,46,1,7.4,1,Suryakumar Yadav,Ravi Bishnoi,"Ravi Bishnoi to Suryakumar Yadav, 1 run,",1
17223,72,47,1,7.5,0,Cameron Green,Ravi Bishnoi,"Ravi Bishnoi to Cameron Green, no run,",0
17224,72,48,1,7.6,1,Cameron Green,Ravi Bishnoi,"Ravi Bishnoi to Cameron Green, 1 run,",1
17225,72,49,1,8.1,1,Cameron Green,Mohsin Khan,"Mohsin Khan to Cameron Green, 1 run,",1
17226,72,50,1,8.2,6,Suryakumar Yadav,Mohsin Khan,"Mohsin Khan to Suryakumar Yadav, Six,",6
17227,72,51,1,8.3,0,Suryakumar Yadav,Mohsin Khan,"Mohsin Khan to Suryakumar Yadav, no run,",0
17228,72,52,1,8.4,1,Suryakumar Yadav,Mohsin Khan,"Mohsin Khan to Suryakumar Yadav, 1 run,",1
17229,72,53,1,8.5,0,Cameron Green,Mohsin Khan,"Mohsin Khan to Cameron Green, no run,",0
17230,72,54,1,8.6,6,Cameron Green,Mohsin Khan,"Mohsin Khan to Cameron Green, Six,",6
17231,72,55,1,9.1,4,Suryakumar Yadav,Ravi Bishnoi,"Ravi Bishnoi to Suryakumar Yadav, Four,",4
17232,72,56,1,9.2,1,Suryakumar Yadav,Ravi Bishnoi,"Ravi Bishnoi to Suryakumar Yadav, 1 run,",1
17233,72,57,1,9.3,1,Cameron Green,Ravi Bishnoi,"Ravi Bishnoi to Cameron Green, 1 run,",1
17234,72,58,1,9.4,1,Suryakumar Yadav,Ravi Bishnoi,"Ravi Bishnoi to Suryakumar Yadav, 1 run,",1
17235,72,59,1,9.5,1,Cameron Green,Ravi Bishnoi,"Ravi Bishnoi to Cameron Green, 1 run,",1
17236,72,60,1,9.6,1,Suryakumar Yadav,Ravi Bishnoi,"Ravi Bishnoi to Suryakumar Yadav, 1 run,",1
17237,72,61,1,10.1,4,Suryakumar Yadav,Naveen-ul-Haq,"Naveen-ul-Haq to Suryakumar Yadav, Four,",4
17238,72,62,1,10.2,2,Suryakumar Yadav,Naveen-ul-Haq,"Naveen-ul-Haq to Suryakumar Yadav, 2 runs,",2
17239,72,63,1,10.3,0,Suryakumar Yadav,Naveen-ul-Haq,"Naveen-ul-Haq to Suryakumar Yadav, no run,",0
17240,72,64,1,10.4,w,Suryakumar Yadav,Naveen-ul-Haq,"Naveen-ul-Haq to Suryakumar Yadav, no run,                           Wicket - c Krishnappa Gowtham b Naveen-ul-Haq batsmen out 33(20)",0
17241,72,65,1,10.5,1,Tilak Varma,Naveen-ul-Haq,"Naveen-ul-Haq to Tilak Varma, 1 run,",1
17242,72,66,1,10.6,w,Cameron Green,Naveen-ul-Haq,"Naveen-ul-Haq to Cameron Green, no run,                           Wicket - b Naveen-ul-Haq batsmen out 41(23)",0
17243,72,67,1,11.1,1,Tilak Varma,Ravi Bishnoi,"Ravi Bishnoi to Tilak Varma, 1 run,",1
17244,72,68,1,11.2,1,Tim David,Ravi Bishnoi,"Ravi Bishnoi to Tim David, 1 run,",1
17245,72,69,1,11.3,1,Tilak Varma,Ravi Bishnoi,"Ravi Bishnoi to Tilak Varma, 1 run,",1
17246,72,70,1,11.4,1,Tim David,Ravi Bishnoi,"Ravi Bishnoi to Tim David, 1 run,",1
17247,72,71,1,11.5,6,Tilak Varma,Ravi Bishnoi,"Ravi Bishnoi to Tilak Varma, Six,",6
17248,72,72,1,11.6,1,Tilak Varma,Ravi Bishnoi,"Ravi Bishnoi to Tilak Varma, 1 run,",1
17249,72,73,1,12.1,1,Tilak Varma,Krunal Pandya,"Krunal Pandya to Tilak Varma, 1 run,",1
17250,72,74,1,12.2,1,Tim David,Krunal Pandya,"Krunal Pandya to Tim David, 1 run,",1
17251,72,75,1,12.3,1,Tilak Varma,Krunal Pandya,"Krunal Pandya to Tilak Varma, 1 run,",1
17252,72,76,1,12.4,1,Tim David,Krunal Pandya,"Krunal Pandya to Tim David, 1 run,",1
17253,72,77,1,12.5,0,Tilak Varma,Krunal Pandya,"Krunal Pandya to Tilak Varma, no run,",0
17254,72,78,1,12.6,1,Tilak Varma,Krunal Pandya,"Krunal Pandya to Tilak Varma, 1 run,",1
17255,72,79,1,13.1,0,Tilak Varma,Yash Thakur,"Yash Thakur to Tilak Varma, no run,",0
17256,72,80,1,13.2,1,Tilak Varma,Yash Thakur,"Yash Thakur to Tilak Varma, 1 run,",1
17257,72,81,1,13.3,1,Tim David,Yash Thakur,"Yash Thakur to Tim David, 1 run,",1
17258,72,82,1,13.4,1,Tilak Varma,Yash Thakur,"Yash Thakur to Tilak Varma, 1 run,",1
17259,72,83,1,13.5,1,Tim David,Yash Thakur,"Yash Thakur to Tim David, 1 run,",1
17260,72,84,1,13.6,1,Tilak Varma,Yash Thakur,"Yash Thakur to Tilak Varma, 1 run,",1
17261,72,85,1,14.1,1,Tilak Varma,Ravi Bishnoi,"Ravi Bishnoi to Tilak Varma, 1 run,",1
17262,72,86,1,14.2,0,Tim David,Ravi Bishnoi,"Ravi Bishnoi to Tim David, no run,",0
17263,72,87,1,14.3,1wd,Tim David,Ravi Bishnoi,"Ravi Bishnoi to Tim David, 1 wide,",1
17264,72,88,1,14.3,0,Tim David,Ravi Bishnoi,"Ravi Bishnoi to Tim David, no run,",0
17265,72,89,1,14.4,1,Tim David,Ravi Bishnoi,"Ravi Bishnoi to Tim David, 1 run,",1
17266,72,90,1,14.5,1,Tilak Varma,Ravi Bishnoi,"Ravi Bishnoi to Tilak Varma, 1 run,",1
17267,72,91,1,14.6,1,Tim David,Ravi Bishnoi,"Ravi Bishnoi to Tim David, 1 run,",1
17268,72,92,1,15.1,1,Tim David,Naveen-ul-Haq,"Naveen-ul-Haq to Tim David, 1 run,",1
17269,72,93,1,15.2,6,Tilak Varma,Naveen-ul-Haq,"Naveen-ul-Haq to Tilak Varma, Six,",6
17270,72,94,1,15.3,0,Tilak Varma,Naveen-ul-Haq,"Naveen-ul-Haq to Tilak Varma, no run,",0
17271,72,95,1,15.4,2,Tilak Varma,Naveen-ul-Haq,"Naveen-ul-Haq to Tilak Varma, 2 runs,",2
17272,72,96,1,15.5,0,Tilak Varma,Naveen-ul-Haq,"Naveen-ul-Haq to Tilak Varma, no run,",0
17273,72,97,1,15.6,1lb,Tilak Varma,Naveen-ul-Haq,"Naveen-ul-Haq to Tilak Varma, 1 leg bye,",1
17274,72,98,1,16.1,1lb,Tilak Varma,Yash Thakur,"Yash Thakur to Tilak Varma, 1 leg bye,",1
17275,72,99,1,16.2,1wd,Tim David,Yash Thakur,"Yash Thakur to Tim David, 1 wide,",1
17276,72,100,1,16.2,4,Tim David,Yash Thakur,"Yash Thakur to Tim David, Four,",4
17277,72,101,1,16.3,1wd,Tim David,Yash Thakur,"Yash Thakur to Tim David, 1 wide,",1
17278,72,102,1,16.3,w,Tim David,Yash Thakur,"Yash Thakur to Tim David, no run,                           Wicket - c Deepak Hooda b YS Thakur batsmen out 13(13)",0
17279,72,103,1,16.4,0,Nehal Wadhera,Yash Thakur,"Yash Thakur to Nehal Wadhera, no run,",0
17280,72,104,1,16.5,0,Nehal Wadhera,Yash Thakur,"Yash Thakur to Nehal Wadhera, no run,",0
17281,72,105,1,16.6,1,Nehal Wadhera,Yash Thakur,"Yash Thakur to Nehal Wadhera, 1 run,",1
17282,72,106,1,17.1,6,Nehal Wadhera,Naveen-ul-Haq,"Naveen-ul-Haq to Nehal Wadhera, Six,",6
17283,72,107,1,17.2,1,Nehal Wadhera,Naveen-ul-Haq,"Naveen-ul-Haq to Nehal Wadhera, 1 run,",1
17284,72,108,1,17.3,1wd,Tilak Varma,Naveen-ul-Haq,"Naveen-ul-Haq to Tilak Varma, 1 wide,",1
17285,72,109,1,17.3,1wd,Tilak Varma,Naveen-ul-Haq,"Naveen-ul-Haq to Tilak Varma, 1 wide,",1
17286,72,110,1,17.3,1wd,Tilak Varma,Naveen-ul-Haq,"Naveen-ul-Haq to Tilak Varma, 1 wide,",1
17287,72,111,1,17.3,w,Tilak Varma,Naveen-ul-Haq,"Naveen-ul-Haq to Tilak Varma, no run,                           Wicket - c Deepak Hooda b Naveen-ul-Haq batsmen out 26(22)",0
17288,72,112,1,17.4,1,Chris Jordan,Naveen-ul-Haq,"Naveen-ul-Haq to Chris Jordan, 1 run,",1
17289,72,113,1,17.5,1,Nehal Wadhera,Naveen-ul-Haq,"Naveen-ul-Haq to Nehal Wadhera, 1 run,",1
17290,72,114,1,17.6,1,Chris Jordan,Naveen-ul-Haq,"Naveen-ul-Haq to Chris Jordan, 1 run,",1
17291,72,115,1,18.1,4b,Chris Jordan,Mohsin Khan,"Mohsin Khan to Chris Jordan, 4 bye,",4
17292,72,116,1,18.2,0,Chris Jordan,Mohsin Khan,"Mohsin Khan to Chris Jordan, no run,",0
17293,72,117,1,18.3,0,Chris Jordan,Mohsin Khan,"Mohsin Khan to Chris Jordan, no run,",0
17294,72,118,1,18.4,2,Chris Jordan,Mohsin Khan,"Mohsin Khan to Chris Jordan, 2 runs,",2
17295,72,119,1,18.5,w,Chris Jordan,Mohsin Khan,"Mohsin Khan to Chris Jordan, no run,                           Wicket - c Deepak Hooda b Mohsin Khan batsmen out 4(7)",0
17296,72,120,1,18.6,0,Hrithik Shokeen,Mohsin Khan,"Mohsin Khan to Hrithik Shokeen, no run,",0
17297,72,121,1,19.1,4,Nehal Wadhera,Yash Thakur,"Yash Thakur to Nehal Wadhera, Four,",4
17298,72,122,1,19.2,0,Nehal Wadhera,Yash Thakur,"Yash Thakur to Nehal Wadhera, no run,",0
17299,72,123,1,19.3,6,Nehal Wadhera,Yash Thakur,"Yash Thakur to Nehal Wadhera, Six,",6
17300,72,124,1,19.4,4,Nehal Wadhera,Yash Thakur,"Yash Thakur to Nehal Wadhera, Four,",4
17301,72,125,1,19.5,0,Nehal Wadhera,Yash Thakur,"Yash Thakur to Nehal Wadhera, no run,",0
17302,72,126,1,19.6,w,Nehal Wadhera,Yash Thakur,"Yash Thakur to Nehal Wadhera, no run,                           Wicket - c Ravi Bishnoi b YS Thakur batsmen out 23(12)",0
17303,72,1,2,0.1,0,Kyle Mayers,Jason Behrendorff,"Jason Behrendorff to Kyle Mayers, no run,",0
17304,72,2,2,0.2,0,Kyle Mayers,Jason Behrendorff,"Jason Behrendorff to Kyle Mayers, no run,",0
17305,72,3,2,0.3,4,Kyle Mayers,Jason Behrendorff,"Jason Behrendorff to Kyle Mayers, Four,",4
17306,72,4,2,0.4,4,Kyle Mayers,Jason Behrendorff,"Jason Behrendorff to Kyle Mayers, Four,",4
17307,72,5,2,0.5,1,Kyle Mayers,Jason Behrendorff,"Jason Behrendorff to Kyle Mayers, 1 run,",1
17308,72,6,2,0.6,1,Prerak Mankad,Jason Behrendorff,"Jason Behrendorff to Prerak Mankad, 1 run,",1
17309,72,7,2,1.1,0,Prerak Mankad,Akash Madhwal,"Akash Madhwal to Prerak Mankad, no run,",0
17310,72,8,2,1.2,0,Prerak Mankad,Akash Madhwal,"Akash Madhwal to Prerak Mankad, no run,",0
17311,72,9,2,1.3,0,Prerak Mankad,Akash Madhwal,"Akash Madhwal to Prerak Mankad, no run,",0
17312,72,10,2,1.4,2,Prerak Mankad,Akash Madhwal,"Akash Madhwal to Prerak Mankad, 2 runs,",2
17313,72,11,2,1.5,w,Prerak Mankad,Akash Madhwal,"Akash Madhwal to Prerak Mankad, no run,                           Wicket - c H Shokeen b Akash Madhwal batsmen out 3(6)",0
17314,72,12,2,1.6,0,Krunal Pandya,Akash Madhwal,"Akash Madhwal to Krunal Pandya, no run,",0
17315,72,13,2,2.1,4,Kyle Mayers,Jason Behrendorff,"Jason Behrendorff to Kyle Mayers, Four,",4
17316,72,14,2,2.2,0,Kyle Mayers,Jason Behrendorff,"Jason Behrendorff to Kyle Mayers, no run,",0
17317,72,15,2,2.3,2b,Kyle Mayers,Jason Behrendorff,"Jason Behrendorff to Kyle Mayers, 2 bye,",2
17318,72,16,2,2.4,2,Kyle Mayers,Jason Behrendorff,"Jason Behrendorff to Kyle Mayers, 2 runs,",2
17319,72,17,2,2.5,0,Kyle Mayers,Jason Behrendorff,"Jason Behrendorff to Kyle Mayers, no run,",0
17320,72,18,2,2.6,1,Kyle Mayers,Jason Behrendorff,"Jason Behrendorff to Kyle Mayers, 1 run,",1
17321,72,19,2,3.1,2,Kyle Mayers,Chris Jordan,"Chris Jordan to Kyle Mayers, 2 runs,",2
17322,72,20,2,3.2,w,Kyle Mayers,Chris Jordan,"Chris Jordan to Kyle Mayers, no run,                           Wicket - c C Green b Chris Jordan batsmen out 18(13)",0
17323,72,21,2,3.3,0,Marcus S,Chris Jordan,"Chris Jordan to Marcus Stoinis, no run,",0
17324,72,22,2,3.4,4,Marcus S,Chris Jordan,"Chris Jordan to Marcus Stoinis, Four,",4
17325,72,23,2,3.5,1,Marcus S,Chris Jordan,"Chris Jordan to Marcus Stoinis, 1 run,",1
17326,72,24,2,3.6,0,Krunal Pandya,Chris Jordan,"Chris Jordan to Krunal Pandya, no run,",0
17327,72,25,2,4.1,2,Marcus S,Cameron Green,"Cameron Green to Marcus Stoinis, 2 runs,",2
17328,72,26,2,4.2,0,Marcus S,Cameron Green,"Cameron Green to Marcus Stoinis, no run,",0
17329,72,27,2,4.3,4,Marcus S,Cameron Green,"Cameron Green to Marcus Stoinis, Four,",4
17330,72,28,2,4.4,0,Marcus S,Cameron Green,"Cameron Green to Marcus Stoinis, no run,",0
17331,72,29,2,4.5,1,Marcus S,Cameron Green,"Cameron Green to Marcus Stoinis, 1 run,",1
17332,72,30,2,4.6,1,Krunal Pandya,Cameron Green,"Cameron Green to Krunal Pandya, 1 run,",1
17333,72,31,2,5.1,1,Krunal Pandya,Hrithik Shokeen,"Hrithik Shokeen to Krunal Pandya, 1 run,",1
17334,72,32,2,5.2,4,Marcus S,Hrithik Shokeen,"Hrithik Shokeen to Marcus Stoinis, Four,",4
17335,72,33,2,5.3,4,Marcus S,Hrithik Shokeen,"Hrithik Shokeen to Marcus Stoinis, Four,",4
17336,72,34,2,5.4,6,Marcus S,Hrithik Shokeen,"Hrithik Shokeen to Marcus Stoinis, Six,",6
17337,72,35,2,5.5,1wd,Marcus S,Hrithik Shokeen,"Hrithik Shokeen to Marcus Stoinis, 1 wide,",1
17338,72,36,2,5.5,2,Marcus S,Hrithik Shokeen,"Hrithik Shokeen to Marcus Stoinis, 2 runs,",2
17339,72,37,2,5.6,0,Marcus S,Hrithik Shokeen,"Hrithik Shokeen to Marcus Stoinis, no run,",0
17340,72,38,2,6.1,1,Krunal Pandya,Piyush Chawla,"Piyush Chawla to Krunal Pandya, 1 run,",1
17341,72,39,2,6.2,1wd,Marcus S,Piyush Chawla,"Piyush Chawla to Marcus Stoinis, 1 wide,",1
17342,72,40,2,6.2,0,Marcus S,Piyush Chawla,"Piyush Chawla to Marcus Stoinis, no run,",0
17343,72,41,2,6.3,4,Marcus S,Piyush Chawla,"Piyush Chawla to Marcus Stoinis, Four,",4
17344,72,42,2,6.4,1,Marcus S,Piyush Chawla,"Piyush Chawla to Marcus Stoinis, 1 run,",1
17345,72,43,2,6.5,4,Krunal Pandya,Piyush Chawla,"Piyush Chawla to Krunal Pandya, Four,",4
17346,72,44,2,6.6,0,Krunal Pandya,Piyush Chawla,"Piyush Chawla to Krunal Pandya, no run,",0
17347,72,45,2,7.1,0,Marcus S,Cameron Green,"Cameron Green to Marcus Stoinis, no run,",0
17348,72,46,2,7.2,1,Marcus S,Cameron Green,"Cameron Green to Marcus Stoinis, 1 run,",1
17349,72,47,2,7.3,1,Krunal Pandya,Cameron Green,"Cameron Green to Krunal Pandya, 1 run,",1
17350,72,48,2,7.4,1,Marcus S,Cameron Green,"Cameron Green to Marcus Stoinis, 1 run,",1
17351,72,49,2,7.5,0,Krunal Pandya,Cameron Green,"Cameron Green to Krunal Pandya, no run,",0
17352,72,50,2,7.6,0,Krunal Pandya,Cameron Green,"Cameron Green to Krunal Pandya, no run,",0
17353,72,51,2,8.1,1,Marcus S,Piyush Chawla,"Piyush Chawla to Marcus Stoinis, 1 run,",1
17354,72,52,2,8.2,w,Krunal Pandya,Piyush Chawla,"Piyush Chawla to Krunal Pandya, no run,                           Wicket - c Tim David b Piyush Chawla batsmen out 8(11)",0
17355,72,53,2,8.3,0,Ayush Badoni,Piyush Chawla,"Piyush Chawla to Ayush Badoni, no run,",0
17356,72,54,2,8.4,0,Ayush Badoni,Piyush Chawla,"Piyush Chawla to Ayush Badoni, no run,",0
17357,72,55,2,8.5,1,Ayush Badoni,Piyush Chawla,"Piyush Chawla to Ayush Badoni, 1 run,",1
17358,72,56,2,8.6,4lb,Marcus S,Piyush Chawla,"Piyush Chawla to Marcus Stoinis, 4 leg bye,",4
17359,72,57,2,9.1,0,Ayush Badoni,Akash Madhwal,"Akash Madhwal to Ayush Badoni, no run,",0
17360,72,58,2,9.2,0,Ayush Badoni,Akash Madhwal,"Akash Madhwal to Ayush Badoni, no run,",0
17361,72,59,2,9.3,0,Ayush Badoni,Akash Madhwal,"Akash Madhwal to Ayush Badoni, no run,",0
17362,72,60,2,9.4,w,Ayush Badoni,Akash Madhwal,"Akash Madhwal to Ayush Badoni, no run,                           Wicket - b Akash Madhwal batsmen out 1(7)",0
17363,72,61,2,9.5,w,Nicholas Pooran,Akash Madhwal,"Akash Madhwal to Nicholas Pooran, no run,                           Wicket - c Ishan Kishan b Akash Madhwal batsmen out 0(1)",0
